transaction_id,user_id,product_id,category,amount,quantity,date,payment_method,status,country
TXN-001047,USR-0061,PRD-0022,Deportes,1970.79,1,2024-06-06 00:00:00,tarjeta_debito,pendiente,AR
TXN-001048,USR-0453,PRD-0030,Hogar,-330.38,1,2024-08-05 00:00:00,tarjeta_debito,completada,MX
TXN-001049,USR-0197,PRD-0099,Juguetes,981.77,4,2024-08-13 00:00:00,transferencia,reembolsada,CL
TXN-001050,USR-0379,PRD-0181,Hogar,576.54,2,2024-03-29 00:00:00,tarjeta_credito,pendiente,CL
TXN-001051,USR-0450,PRD-0166,Categoría_Inválida,610.43,7,2024-09-23 00:00:00,transferencia,reembolsada,BR
TXN-001052,USR-0273,PRD-0043,Deportes,1037.84,8,2024-06-28 00:00:00,transferencia,cancelada,MX
TXN-001053,USR-0070,PRD-0098,Libros,1884.33,10,2024-12-08 00:00:00,efectivo,pendiente,CO
TXN-001054,USR-0368,PRD-0113,Juguetes,938.08,4,2024-04-21 00:00:00,billetera_digital,pendiente,CL
TXN-001055,USR-0296,PRD-0146,Ropa,1482.25,2,2024-12-02 00:00:00,tarjeta_credito,cancelada,PE
TXN-001056,USR-0167,PRD-0168,Ropa,1578.91,9,2024-06-06 00:00:00,tarjeta_credito,reembolsada,CO
TXN-001057,USR-0113,PRD-0042,Hogar,-334.02,5,2024-09-12 00:00:00,tarjeta_credito,pendiente,PE
TXN-001058,USR-0225,PRD-0001,Ropa,880.84,6,2024-08-27 00:00:00,efectivo,completada,BR
TXN-001059,USR-0297,PRD-0143,Libros,486.81,2,2024-01-28 00:00:00,tarjeta_debito,completada,MX
TXN-001060,USR-0416,PRD-0176,Libros,1007.42,8,2024-12-26 00:00:00,billetera_digital,cancelada,BR
TXN-001061,USR-0409,PRD-0193,Electrónica,404.79,5,2024-02-11 00:00:00,billetera_digital,cancelada,CL
TXN-001062,USR-0489,PRD-0054,Libros,1797.18,1,2024-03-26 00:00:00,billetera_digital,cancelada,CL
TXN-001063,USR-0335,PRD-0189,Electrónica,1224.55,1,2024-02-12 00:00:00,billetera_digital,reembolsada,CL
TXN-001064,USR-0078,PRD-0188,Ropa,315.65,8,2024-03-12 00:00:00,billetera_digital,completada,CO
TXN-001065,USR-0093,PRD-0011,Juguetes,64.8,6,2024-08-12 00:00:00,tarjeta_debito,pendiente,PE
TXN-001066,USR-0107,PRD-0138,Categoría_Inválida,358.5,5,2024-05-24 00:00:00,tarjeta_credito,cancelada,PE
TXN-001067,USR-0072,PRD-0087,Libros,1330.18,3,2024-01-09 00:00:00,billetera_digital,pendiente,MX
TXN-001068,USR-0195,PRD-0017,Juguetes,1310.66,4,2024-06-25 00:00:00,billetera_digital,reembolsada,CL
TXN-001069,USR-0073,PRD-0071,Hogar,1099.84,7,2024-04-18 00:00:00,transferencia,completada,AR
TXN-001070,USR-0477,PRD-0014,Hogar,1228.89,9,2024-11-02 00:00:00,efectivo,completada,PE
TXN-001071,USR-0065,PRD-0073,Electrónica,685.44,3,2024-11-24 00:00:00,criptomoneda,cancelada,CL
TXN-001072,USR-0465,PRD-0104,Libros,1828.5,6,2024-11-14 00:00:00,efectivo,cancelada,CO
TXN-001073,USR-0129,PRD-0123,Ropa,1673.7,-1,2024-03-01 00:00:00,billetera_digital,completada,CL
TXN-001074,USR-0212,PRD-0142,Deportes,797.88,2,2024-01-22 00:00:00,billetera_digital,completada,BR
TXN-001075,USR-0304,PRD-0008,Electrónica,1948.43,8,2024-07-28 00:00:00,tarjeta_debito,completada,AR
TXN-001076,USR-0417,PRD-0074,Libros,1907.82,4,2024-12-26 00:00:00,tarjeta_credito,reembolsada,PE
TXN-001077,USR-0229,PRD-0110,Libros,508.27,2,2024-12-09 00:00:00,tarjeta_debito,reembolsada,CO
TXN-001078,USR-0456,PRD-0101,Ropa,158.79,9,2024-08-31 00:00:00,tarjeta_credito,cancelada,CO
TXN-001079,USR-0321,PRD-0151,Electrónica,1590.41,10,2024-05-09 00:00:00,transferencia,pendiente,PE
TXN-001080,USR-0388,PRD-0180,Juguetes,1393.18,6,2024-02-03 00:00:00,tarjeta_debito,completada,PE
TXN-001081,USR-0153,PRD-0166,Deportes,1858.59,10,2024-04-24 00:00:00,tarjeta_debito,reembolsada,BR
TXN-001082,USR-0309,PRD-0143,Electrónica,822.36,2,2024-01-26 00:00:00,billetera_digital,cancelada,AR
TXN-001083,USR-0108,PRD-0189,Libros,1339.79,10,2024-11-08 00:00:00,tarjeta_credito,completada,MX
TXN-001084,USR-0490,PRD-0170,Ropa,935.07,9,2024-07-29 00:00:00,tarjeta_debito,completada,BR
TXN-001085,USR-0477,PRD-0140,Electrónica,471.19,10,2024-10-26 00:00:00,tarjeta_debito,completada,CO
TXN-001086,USR-0276,PRD-0129,Hogar,1855.68,2,2024-05-13 00:00:00,tarjeta_debito,pendiente,CO
TXN-001087,USR-0268,PRD-0132,Ropa,1142.6,9,2024-10-03 00:00:00,tarjeta_credito,cancelada,CO
TXN-001088,USR-0048,PRD-0047,Deportes,1127.29,7,2024-02-13 00:00:00,billetera_digital,reembolsada,PE
TXN-001089,USR-0344,PRD-0109,Libros,301.72,7,2024-09-01 00:00:00,tarjeta_credito,cancelada,MX
TXN-001090,USR-0464,PRD-0023,Deportes,225.87,8,2024-03-31 00:00:00,billetera_digital,pendiente,CO
TXN-001091,USR-0236,PRD-0149,Juguetes,1340.39,5,2024-08-03 00:00:00,transferencia,reembolsada,AR
TXN-001092,USR-0220,PRD-0007,Libros,625.47,1,2024-07-16 00:00:00,transferencia,pendiente,CO
TXN-001093,USR-0001,PRD-0129,Ropa,532.57,9,2024-08-11 00:00:00,transferencia,reembolsada,PE
TXN-001094,USR-0218,PRD-0006,Electrónica,179.27,2,2024-05-07 00:00:00,billetera_digital,pendiente,AR
TXN-001095,USR-0110,PRD-0122,Electrónica,684.12,1,2024-09-18 00:00:00,transferencia,completada,MX
TXN-001096,USR-0155,PRD-0127,Electrónica,1232.94,1,2024-05-20 00:00:00,billetera_digital,reembolsada,CL
TXN-001097,USR-0460,PRD-0192,Libros,254.43,9,2024-01-22 00:00:00,tarjeta_credito,reembolsada,PE
TXN-001098,USR-0227,PRD-0070,Electrónica,1574.77,10,2024-07-11 00:00:00,billetera_digital,reembolsada,PE
TXN-001099,USR-0358,PRD-0149,Libros,1099.55,9,2024-02-16 00:00:00,billetera_digital,cancelada,BR
TXN-001100,USR-0070,PRD-0185,Ropa,118.12,8,2024-07-14 00:00:00,tarjeta_credito,cancelada,CO
TXN-001101,USR-0032,PRD-0059,Libros,1505.66,7,2024-07-29 00:00:00,tarjeta_debito,completada,MX
TXN-001102,USR-0195,PRD-0125,Categoría_Inválida,50.52,10,2024-09-28 00:00:00,transferencia,pendiente,CO
TXN-001103,USR-0141,PRD-0190,Libros,870.38,1,2024-03-23 00:00:00,criptomoneda,cancelada,MX
TXN-001104,USR-0276,PRD-0008,Hogar,1536.24,4,2024-01-15 00:00:00,tarjeta_debito,cancelada,CO
TXN-001105,USR-0438,PRD-0163,Deportes,673.68,2,2024-11-07 00:00:00,tarjeta_credito,completada,BR
TXN-001106,USR-0061,PRD-0045,Ropa,1926.59,7,2024-12-02 00:00:00,efectivo,pendiente,PE
TXN-001107,USR-0041,PRD-0046,Electrónica,185.51,9,2024-09-21 00:00:00,tarjeta_credito,completada,PE
TXN-001108,USR-0265,PRD-0102,Deportes,1983.28,2,2024-07-02 00:00:00,tarjeta_credito,cancelada,BR
TXN-001109,USR-0085,PRD-0164,Electrónica,295.4,3,2024-04-27 00:00:00,efectivo,cancelada,MX
TXN-001110,USR-0444,PRD-0193,Deportes,1108.66,3,2024-09-20 00:00:00,tarjeta_debito,completada,BR
TXN-001111,USR-0450,PRD-0065,Hogar,95.25,7,2024-05-26 00:00:00,transferencia,pendiente,CL
TXN-001112,USR-0079,PRD-0183,Hogar,1539.73,8,2024-02-13 00:00:00,efectivo,pendiente,MX
TXN-001113,USR-0086,PRD-0126,Ropa,1735.35,7,2024-08-31 00:00:00,tarjeta_credito,completada,CL
TXN-001114,USR-0127,PRD-0011,Juguetes,1271.05,10,2024-06-15 00:00:00,billetera_digital,pendiente,AR
TXN-001115,USR-0157,PRD-0004,Juguetes,1575.89,9,2024-08-13 00:00:00,transferencia,completada,MX
TXN-001116,USR-0131,PRD-0172,Hogar,524.51,9,2024-07-04 00:00:00,efectivo,pendiente,PE
TXN-001117,USR-0334,PRD-0194,Juguetes,1339.37,10,2024-09-14 00:00:00,transferencia,reembolsada,PE
TXN-001118,USR-0271,PRD-0132,Juguetes,1198.1,6,2024-09-02 00:00:00,efectivo,pendiente,AR
TXN-001119,USR-0374,PRD-0154,Deportes,1421.23,3,2024-11-28 00:00:00,efectivo,pendiente,AR
TXN-001120,USR-0500,PRD-0029,Juguetes,1099.86,3,2024-03-29 00:00:00,billetera_digital,completada,PE
TXN-001121,USR-0063,PRD-0012,Electrónica,371.04,1,2024-07-16 00:00:00,efectivo,completada,CL
TXN-001122,USR-0344,PRD-0143,Juguetes,962.21,1,2024-04-06 00:00:00,tarjeta_credito,cancelada,BR
TXN-001123,USR-0476,PRD-0082,Juguetes,1886.87,1,2024-10-08 00:00:00,tarjeta_debito,cancelada,PE
TXN-001124,USR-0051,PRD-0009,Categoría_Inválida,1466.94,8,2024-04-03 00:00:00,criptomoneda,cancelada,BR
TXN-001125,USR-0039,PRD-0085,Juguetes,93.11,7,2024-01-07 00:00:00,efectivo,cancelada,CL
TXN-001126,USR-0457,PRD-0058,Electrónica,1615.72,2,2024-10-29 00:00:00,billetera_digital,reembolsada,PE
TXN-001127,USR-0390,PRD-0050,Libros,405.4,7,2024-11-14 00:00:00,efectivo,reembolsada,PE
TXN-001128,USR-0285,PRD-0134,Libros,237.51,8,2024-01-16 00:00:00,billetera_digital,reembolsada,CO
TXN-001129,USR-0460,PRD-0097,Libros,474.26,2,2024-07-02 00:00:00,billetera_digital,pendiente,MX
TXN-001130,USR-0003,PRD-0195,Libros,737.72,2,2024-09-18 00:00:00,tarjeta_credito,reembolsada,MX
TXN-001131,USR-0071,PRD-0125,Libros,370.57,9,2024-10-09 00:00:00,tarjeta_credito,reembolsada,CO
TXN-001132,USR-0309,PRD-0123,Libros,149.82,5,2024-03-08 00:00:00,billetera_digital,cancelada,MX
TXN-001133,USR-0164,PRD-0112,Ropa,6.77,3,2024-01-01 00:00:00,tarjeta_credito,completada,CO
TXN-001134,USR-0176,PRD-0105,Electrónica,919.26,3,2024-03-31 00:00:00,billetera_digital,cancelada,MX
TXN-000263,USR-0334,PRD-0133,Juguetes,524.37,2,2024-07-18 00:00:00,billetera_digital,cancelada,
TXN-001136,USR-0483,PRD-0144,Electrónica,183.84,1,2024-02-25 00:00:00,tarjeta_credito,cancelada,CL
TXN-001137,USR-0186,PRD-0059,Deportes,107.43,4,2024-08-08 00:00:00,tarjeta_credito,completada,MX
TXN-001138,USR-0335,PRD-0023,Libros,1570.63,6,2024-11-26 00:00:00,billetera_digital,reembolsada,PE
TXN-001139,USR-0212,PRD-0089,Hogar,558.78,2,2024-11-15 00:00:00,billetera_digital,pendiente,AR
TXN-001140,USR-0043,PRD-0055,Juguetes,1547.12,6,2024-10-14 00:00:00,efectivo,pendiente,CL
TXN-001141,USR-0498,PRD-0187,Hogar,1048.51,4,2024-08-03 00:00:00,efectivo,cancelada,CO
TXN-001142,USR-0100,PRD-0151,Juguetes,1992.92,9,2024-03-31 00:00:00,tarjeta_debito,reembolsada,BR
TXN-001143,USR-0469,PRD-0036,Hogar,668.65,8,2024-07-20 00:00:00,billetera_digital,cancelada,MX
TXN-001144,USR-0290,PRD-0047,Electrónica,1188.54,6,2024-01-22 00:00:00,transferencia,completada,PE
TXN-001145,USR-0487,PRD-0022,Deportes,1558.04,2,2024-03-13 00:00:00,transferencia,reembolsada,CL
TXN-001146,USR-0325,PRD-0007,Libros,742.53,5,2024-03-31 00:00:00,tarjeta_credito,pendiente,MX
TXN-001147,USR-0183,PRD-0016,Categoría_Inválida,1720.0,1,2024-04-19 00:00:00,tarjeta_debito,cancelada,BR
TXN-001148,USR-0226,PRD-0163,Hogar,64.95,8,2024-04-07 00:00:00,efectivo,completada,BR
TXN-001149,USR-0330,PRD-0008,Juguetes,1502.24,1,2024-12-12 00:00:00,transferencia,completada,PE
TXN-001150,USR-0065,PRD-0009,Deportes,92.17,5,2024-11-16 00:00:00,tarjeta_credito,pendiente,MX
TXN-001151,USR-0090,PRD-0140,Ropa,1818.7,6,2024-02-06 00:00:00,efectivo,reembolsada,PE
TXN-001152,,PRD-0147,Libros,118.52,8,2024-12-22 00:00:00,efectivo,cancelada,AR
TXN-001153,USR-0340,PRD-0050,Hogar,614.21,6,2024-07-20 00:00:00,efectivo,pendiente,CL
TXN-001154,USR-0425,PRD-0003,Ropa,1970.75,3,2024-02-24 00:00:00,transferencia,pendiente,BR
TXN-001155,USR-0360,PRD-0200,Ropa,616.12,2,2024-10-19 00:00:00,efectivo,completada,CL
TXN-001156,USR-0285,PRD-0106,Ropa,28.88,2,2024-04-22 00:00:00,billetera_digital,completada,BR
TXN-001157,USR-0467,PRD-0117,Libros,1113.41,8,2024-04-05 00:00:00,billetera_digital,reembolsada,CO
TXN-001158,USR-0124,PRD-0108,Ropa,1594.88,3,2024-04-05 00:00:00,efectivo,reembolsada,BR
TXN-001159,,PRD-0114,Hogar,1683.87,-2,2024-03-27 00:00:00,billetera_digital,pendiente,PE
TXN-001160,USR-0466,PRD-0126,Juguetes,732.72,2,2024-04-18 00:00:00,transferencia,completada,MX
TXN-001161,USR-0499,PRD-0121,Juguetes,189.3,1,2024-06-22 00:00:00,efectivo,pendiente,CO
TXN-001162,USR-0466,PRD-0149,Ropa,1607.61,5,2024-09-20 00:00:00,efectivo,pendiente,
TXN-001163,USR-0151,PRD-0138,Ropa,271.41,1,2024-09-06 00:00:00,tarjeta_debito,pendiente,PE
TXN-001164,USR-0499,PRD-0093,Juguetes,-436.86,1,2024-01-26 00:00:00,tarjeta_debito,pendiente,AR
TXN-001165,USR-0436,PRD-0033,Electrónica,488.15,1,2024-09-14 00:00:00,transferencia,completada,CO
TXN-001166,USR-0423,PRD-0015,Libros,462.39,8,2024-10-26 00:00:00,billetera_digital,pendiente,CL
TXN-001167,USR-0307,PRD-0023,Juguetes,1956.58,5,2024-03-22 00:00:00,billetera_digital,pendiente,CL
TXN-001168,USR-0380,PRD-0139,Electrónica,1240.56,3,2024-04-13 00:00:00,efectivo,reembolsada,CL
TXN-001169,USR-0189,PRD-0107,Deportes,921.55,1,2024-03-19 00:00:00,billetera_digital,reembolsada,CL
TXN-001170,USR-0391,PRD-0066,Electrónica,882.51,4,2024-04-06 00:00:00,billetera_digital,reembolsada,MX
TXN-001171,USR-0233,PRD-0049,Ropa,771.3,2,2024-05-10 00:00:00,efectivo,pendiente,BR
TXN-001172,USR-0357,PRD-0083,Ropa,203.72,9,2024-09-30 00:00:00,billetera_digital,completada,CO
TXN-001173,USR-0160,PRD-0183,Libros,1142.22,4,2024-05-02 00:00:00,transferencia,reembolsada,AR
TXN-001174,USR-0187,PRD-0137,Ropa,522.22,1,2024-02-10 00:00:00,transferencia,reembolsada,MX
TXN-001175,USR-0443,PRD-0120,Deportes,1832.36,5,2024-07-24 00:00:00,transferencia,cancelada,MX
TXN-001176,USR-0289,PRD-0121,Hogar,786.66,10,2024-02-02 00:00:00,transferencia,pendiente,MX
TXN-001177,USR-0358,PRD-0003,Libros,1834.21,2,2024-07-23 00:00:00,transferencia,cancelada,CO
TXN-001178,USR-0058,PRD-0062,Categoría_Inválida,1740.36,4,2024-03-01 00:00:00,efectivo,completada,MX
TXN-001179,USR-0136,PRD-0167,Ropa,496.38,7,2024-06-11 00:00:00,tarjeta_debito,completada,CO
TXN-001180,USR-0116,PRD-0027,Juguetes,1807.43,2,2024-07-01 00:00:00,tarjeta_debito,completada,BR
TXN-001181,USR-0478,PRD-0143,Ropa,419.02,5,2024-09-15 00:00:00,transferencia,cancelada,BR
TXN-001182,USR-0058,PRD-0128,Ropa,1739.52,1,2024-06-23 00:00:00,tarjeta_debito,pendiente,CO
TXN-001183,USR-0205,PRD-0175,Ropa,-360.95,1,2024-11-18 00:00:00,tarjeta_debito,reembolsada,CL
TXN-001184,USR-0167,PRD-0167,Electrónica,73.7,8,2024-03-06 00:00:00,tarjeta_debito,cancelada,AR
TXN-001185,USR-0155,PRD-0059,Juguetes,1583.73,4,2024-11-17 00:00:00,efectivo,pendiente,AR
TXN-001186,USR-0178,PRD-0090,Libros,1551.36,1,2024-11-19 00:00:00,tarjeta_debito,cancelada,MX
TXN-001187,USR-0458,PRD-0169,Ropa,297.57,8,2024-09-24 00:00:00,tarjeta_debito,completada,CO
TXN-001188,USR-0401,PRD-0057,Ropa,259.28,2,2024-08-28 00:00:00,tarjeta_credito,reembolsada,AR
TXN-001189,USR-0492,PRD-0031,Ropa,1659.7,1,2024-03-20 00:00:00,transferencia,pendiente,PE
TXN-001190,USR-0094,PRD-0181,Deportes,1332.78,7,2024-09-30 00:00:00,efectivo,reembolsada,CO
TXN-001191,USR-0108,PRD-0056,Ropa,284.13,9,2024-11-07 00:00:00,tarjeta_debito,cancelada,BR
TXN-001192,USR-0368,PRD-0171,Juguetes,1720.6,6,2024-11-12 00:00:00,transferencia,pendiente,CL
TXN-001193,USR-0460,PRD-0163,Deportes,1729.12,2,2024-12-16 00:00:00,transferencia,completada,CL
TXN-001194,USR-0439,PRD-0144,Electrónica,1306.75,1,2024-07-16 00:00:00,tarjeta_credito,cancelada,AR
TXN-001195,USR-0337,PRD-0094,Hogar,1461.26,1,2024-02-07 00:00:00,tarjeta_credito,cancelada,BR
TXN-001196,USR-0393,PRD-0173,Deportes,543.97,2,2024-04-18 00:00:00,efectivo,reembolsada,AR
TXN-001197,USR-0416,PRD-0036,Ropa,869.76,1,2024-09-11 00:00:00,tarjeta_credito,pendiente,AR
TXN-001198,USR-0221,PRD-0159,Libros,1133.49,1,2024-04-20 00:00:00,efectivo,reembolsada,AR
TXN-001199,USR-0395,PRD-0048,Juguetes,779.42,8,2024-09-28 00:00:00,efectivo,reembolsada,BR
TXN-001200,USR-0351,PRD-0147,Juguetes,1386.24,10,2024-06-17 00:00:00,tarjeta_credito,cancelada,CL
TXN-001201,USR-0301,PRD-0018,Electrónica,1549.42,7,2024-11-23 00:00:00,transferencia,reembolsada,
TXN-001202,USR-0496,PRD-0144,Hogar,619.06,7,2024-08-17 00:00:00,transferencia,completada,AR
TXN-001203,USR-0354,PRD-0009,Hogar,67.02,6,2024-04-11 00:00:00,efectivo,cancelada,PE
TXN-001204,USR-0041,PRD-0029,Libros,1300.5,7,2024-12-21 00:00:00,efectivo,completada,MX
TXN-001205,USR-0237,PRD-0106,Deportes,600.12,6,2024-11-13 00:00:00,billetera_digital,cancelada,MX
TXN-001206,USR-0223,PRD-0064,Hogar,1507.68,5,2024-05-11 00:00:00,transferencia,completada,PE
TXN-001207,USR-0125,PRD-0181,Hogar,552.3,4,2024-07-28 00:00:00,billetera_digital,pendiente,CL
TXN-001208,USR-0066,PRD-0155,Juguetes,1870.42,9,2024-10-25 00:00:00,transferencia,completada,CL
TXN-001209,USR-0390,PRD-0147,Electrónica,1382.85,8,2024-06-03 00:00:00,billetera_digital,cancelada,BR
TXN-001210,USR-0173,PRD-0121,Ropa,1718.43,4,2024-10-17 00:00:00,transferencia,reembolsada,AR
TXN-001211,USR-0028,PRD-0008,Juguetes,1749.41,2,2024-06-19 00:00:00,transferencia,reembolsada,PE
TXN-001212,USR-0242,PRD-0001,Deportes,1941.73,10,2024-05-13 00:00:00,billetera_digital,cancelada,BR
TXN-001213,USR-0044,PRD-0019,Libros,1101.91,4,2024-07-27 00:00:00,tarjeta_debito,completada,AR
TXN-001214,USR-0136,PRD-0105,Electrónica,38.41,8,2024-12-20 00:00:00,efectivo,completada,BR
TXN-001215,USR-0073,PRD-0146,Deportes,1506.77,3,2024-11-27 00:00:00,efectivo,reembolsada,CL
TXN-001216,USR-0020,PRD-0078,Hogar,117.83,6,2024-10-13 00:00:00,transferencia,reembolsada,AR
TXN-001217,USR-0447,PRD-0193,Ropa,398.74,3,2024-03-10 00:00:00,transferencia,reembolsada,CL
TXN-001218,USR-0118,PRD-0006,Hogar,817.17,2,2024-08-21 00:00:00,tarjeta_credito,reembolsada,AR
TXN-001219,USR-0178,PRD-0193,Ropa,1797.39,5,2024-02-10 00:00:00,tarjeta_debito,pendiente,PE
TXN-001220,USR-0088,PRD-0061,Hogar,1433.76,3,2024-08-22 00:00:00,billetera_digital,completada,BR
TXN-001221,USR-0409,PRD-0034,Hogar,117.92,7,2024-10-06 00:00:00,tarjeta_credito,reembolsada,BR
TXN-001222,USR-0212,PRD-0028,Libros,1871.49,5,2024-10-04 00:00:00,efectivo,pendiente,CO
TXN-001223,USR-0447,PRD-0017,Hogar,1198.0,10,2024-07-20 00:00:00,transferencia,cancelada,BR
TXN-001224,USR-0249,PRD-0064,Deportes,1147.23,3,2024-01-25 00:00:00,efectivo,completada,MX
TXN-001225,USR-0414,PRD-0191,Juguetes,1832.75,2,2024-09-05 00:00:00,tarjeta_credito,pendiente,MX
TXN-001226,USR-0317,PRD-0065,Ropa,1196.76,2,2024-03-13 00:00:00,efectivo,cancelada,PE
TXN-001227,USR-0185,PRD-0075,Electrónica,751.99,6,2024-11-26 00:00:00,tarjeta_debito,pendiente,CL
TXN-001228,USR-0104,PRD-0075,Deportes,1754.54,5,2024-09-17 00:00:00,transferencia,completada,CL
TXN-001229,,PRD-0096,Deportes,1532.14,2,2024-04-07 00:00:00,efectivo,reembolsada,BR
TXN-001230,USR-0325,PRD-0169,Libros,1482.42,5,2024-08-30 00:00:00,tarjeta_debito,pendiente,PE
TXN-001231,USR-0454,PRD-0103,Electrónica,284.38,1,2024-03-21 00:00:00,transferencia,completada,CO
TXN-001232,USR-0163,PRD-0081,Juguetes,1163.55,4,2024-03-19 00:00:00,tarjeta_debito,cancelada,AR
TXN-001233,USR-0172,PRD-0170,Libros,55.11,6,2024-02-24 00:00:00,billetera_digital,completada,PE
TXN-001234,USR-0361,PRD-0041,Juguetes,168.33,2,2024-02-09 00:00:00,transferencia,completada,PE
TXN-001235,USR-0214,PRD-0138,Deportes,-118.98,2,2024-10-02 00:00:00,transferencia,cancelada,BR
TXN-000878,USR-0476,PRD-0129,Deportes,885.05,4,2024-07-17 00:00:00,transferencia,reembolsada,BR
TXN-001237,USR-0067,PRD-0056,Ropa,224.47,7,2024-04-08 00:00:00,transferencia,completada,AR
TXN-001238,USR-0408,PRD-0029,Deportes,1875.38,10,2024-02-27 00:00:00,billetera_digital,reembolsada,CO
TXN-001239,USR-0314,PRD-0072,Libros,193.97,4,2024-01-30 00:00:00,efectivo,reembolsada,BR
TXN-001240,USR-0002,PRD-0016,Categoría_Inválida,1872.56,9,2024-04-06 00:00:00,tarjeta_credito,cancelada,MX
TXN-001241,USR-0454,PRD-0136,Libros,1419.86,9,2024-11-11 00:00:00,billetera_digital,completada,CO
TXN-001242,USR-0422,PRD-0118,Ropa,1715.73,9,2024-09-13 00:00:00,efectivo,pendiente,CO
TXN-001243,USR-0259,PRD-0087,Juguetes,1926.99,7,2024-05-06 00:00:00,transferencia,completada,
TXN-001244,USR-0259,PRD-0041,Ropa,1434.08,9,2024-04-24 00:00:00,tarjeta_debito,reembolsada,BR
TXN-001245,USR-0167,PRD-0182,Juguetes,-24.62,8,2024-01-23 00:00:00,transferencia,pendiente,
TXN-001246,USR-0052,PRD-0168,Ropa,1540.88,8,2024-02-29 00:00:00,billetera_digital,completada,PE
TXN-001247,USR-0330,PRD-0064,Hogar,700.54,1,2024-03-18 00:00:00,efectivo,cancelada,CO
TXN-001248,USR-0314,PRD-0091,Electrónica,277.59,5,2024-03-24 00:00:00,tarjeta_debito,cancelada,BR
TXN-001249,USR-0378,PRD-0077,Libros,1723.44,5,2024-11-12 00:00:00,billetera_digital,cancelada,CO
TXN-001250,USR-0012,PRD-0144,Categoría_Inválida,1563.91,8,2024-11-12 00:00:00,transferencia,reembolsada,PE
TXN-001251,USR-0259,PRD-0078,Deportes,485.82,9,2024-07-23 00:00:00,billetera_digital,completada,MX
TXN-001252,USR-0136,PRD-0075,Libros,334.16,7,2024-03-28 00:00:00,tarjeta_credito,pendiente,CO
TXN-001253,USR-0284,PRD-0155,Electrónica,1679.89,9,2024-02-23 00:00:00,tarjeta_credito,pendiente,CL
TXN-001254,USR-0418,PRD-0139,Libros,1190.41,2,2024-05-01 00:00:00,criptomoneda,reembolsada,CL
TXN-001255,USR-0348,PRD-0089,Juguetes,807.19,10,2024-07-02 00:00:00,tarjeta_credito,cancelada,AR
TXN-001256,USR-0341,PRD-0076,Libros,104.52,1,2024-03-23 00:00:00,tarjeta_credito,completada,AR
TXN-001257,USR-0063,PRD-0013,Hogar,606.73,3,2024-07-20 00:00:00,transferencia,reembolsada,CO
TXN-001258,USR-0155,PRD-0010,Ropa,234.54,10,2024-03-11 00:00:00,efectivo,pendiente,AR
TXN-001259,,PRD-0061,Juguetes,1295.39,1,2024-07-18 00:00:00,transferencia,cancelada,AR
TXN-001260,USR-0050,PRD-0060,Hogar,13.21,3,2024-04-21 00:00:00,billetera_digital,completada,
TXN-001261,USR-0095,PRD-0024,Electrónica,1858.66,4,2024-11-20 00:00:00,efectivo,pendiente,MX
TXN-001262,USR-0127,PRD-0159,Hogar,1425.02,6,2024-06-05 00:00:00,transferencia,pendiente,MX
TXN-001263,USR-0258,PRD-0084,Libros,168.98,6,2024-11-22 00:00:00,transferencia,completada,CO
TXN-001264,USR-0392,PRD-0094,Hogar,1544.98,9,2024-05-31 00:00:00,efectivo,completada,MX
TXN-001265,USR-0236,PRD-0052,Libros,407.15,8,2024-04-09 00:00:00,tarjeta_debito,reembolsada,CL
TXN-001266,USR-0330,PRD-0134,Ropa,854.82,8,2024-10-12 00:00:00,tarjeta_debito,reembolsada,AR
TXN-001155,USR-0162,PRD-0176,Ropa,245.33,7,2024-06-16 00:00:00,efectivo,completada,PE
TXN-001268,USR-0352,PRD-0123,Hogar,1738.84,8,2024-03-24 00:00:00,efectivo,completada,AR
TXN-001269,USR-0301,PRD-0155,Deportes,1258.58,6,2024-10-26 00:00:00,tarjeta_credito,completada,PE
TXN-001270,USR-0296,PRD-0005,Ropa,1665.49,6,2024-10-03 00:00:00,billetera_digital,cancelada,AR
TXN-001271,USR-0377,PRD-0132,Hogar,1238.89,10,2024-08-12 00:00:00,transferencia,reembolsada,BR
TXN-001272,USR-0065,PRD-0133,Libros,103.63,8,2024-10-02 00:00:00,tarjeta_credito,pendiente,PE
TXN-001273,USR-0441,PRD-0116,Deportes,29.76,10,2024-05-14 00:00:00,tarjeta_credito,cancelada,AR
TXN-001274,USR-0082,PRD-0134,Libros,210.52,4,2024-09-14 00:00:00,efectivo,completada,PE
TXN-001275,USR-0252,PRD-0138,Hogar,1153.3,1,2024-10-20 00:00:00,tarjeta_debito,completada,PE
TXN-001276,USR-0287,PRD-0109,Libros,416.24,6,2024-06-09 00:00:00,billetera_digital,completada,CO
TXN-001277,,PRD-0172,Ropa,-128.54,2,2024-02-10 00:00:00,criptomoneda,pendiente,CO
TXN-001278,USR-0162,PRD-0090,Juguetes,853.76,9,2024-02-21 00:00:00,tarjeta_credito,completada,CL
TXN-001279,USR-0366,PRD-0119,Electrónica,1811.65,9,2024-07-24 00:00:00,efectivo,completada,MX
TXN-001280,USR-0291,PRD-0063,Ropa,1597.16,1,2024-08-08 00:00:00,transferencia,reembolsada,CL
TXN-001281,USR-0421,PRD-0097,Deportes,1136.63,2,2024-07-20 00:00:00,billetera_digital,completada,PE
TXN-001282,USR-0094,PRD-0117,Ropa,1089.86,7,2024-05-07 00:00:00,billetera_digital,completada,MX
